Date&Time,Temperature(C),Huminity(%),,,,,
2022/6/29 20:24,26.7,52.4,,,,,
2022/6/29 20:29,26.7,52.2,,,,,
2022/6/29 20:34,26.8,52.2,,,,,
2022/6/29 20:39,26.7,52.3,,,,,
2022/6/29 20:44,26.6,52.1,,,,,
2022/6/29 20:49,26.5,52.8,,,,,
2022/6/29 20:54,26.4,52.4,,,,,
2022/6/29 20:59,26.3,52.1,,,,,
2022/6/29 21:04,26.4,52.4,,,,,
2022/6/29 21:09,26.1,53,,,,,
2022/6/29 21:14,26.2,53.3,,,,,
2022/6/29 21:19,26.2,53.4,,,,,
2022/6/29 21:24,26.3,53.5,,,,,
2022/6/29 21:29,26.2,54,,,,,
2022/6/29 21:34,26.3,54.5,,,,,
2022/6/29 21:39,26.1,55.1,,,,,
2022/7/6 9:25,27.4,50.1,,,,,
2022/7/6 9:30,27.5,49.7,,,,,
2022/7/6 9:35,27.6,49.6,,,,,
2022/7/6 9:40,27.6,48.9,,,,,
2022/7/6 9:45,27.7,49.2,,,,,
2022/7/6 9:50,27.8,49.2,,,,,
2022/7/6 9:55,27.8,49,,,,,
2022/7/6 10:00,27.7,48.9,,,,,
2022/7/6 10:05,27.8,48.9,,,,,
2022/7/6 10:10,27.8,48.2,,,,,
2022/7/6 10:15,27.6,47.6,,,,,
2022/7/6 10:20,27.7,47.7,,,,,
2022/7/6 10:25,27.8,47.8,,,,,
2022/7/6 10:30,27.8,47.3,,,,,
2022/7/6 10:35,27.5,47.9,,,,,
2022/7/6 10:40,27.6,48.1,,,,,
2022/7/6 10:45,27.5,48.2,,,,,
2022/7/6 10:50,27.7,47.9,,,,,
2022/7/6 10:55,27.8,47.7,,,,,
2022/7/6 11:00,27.9,48.2,,,,,
2022/7/6 11:05,28,48,,,,,
2022/7/6 11:10,27.9,48.2,,,,,
2022/7/6 11:15,27.9,48.3,,,,,
2022/7/6 11:20,27.8,48,,,,,
2022/7/6 11:25,27.9,48.3,,,,,
2022/7/6 11:30,27.7,48.3,,,,,
2022/7/6 11:35,27.5,48.7,,,,,
2022/7/6 11:40,27.6,48.9,,,,,
2022/7/6 11:45,27.7,49,,,,,
2022/7/6 11:50,27.8,48.8,,,,,
2022/7/6 11:55,27.8,48.8,,,,,
2022/7/6 12:00,27.8,49,,,,,
2022/7/6 12:05,27.9,48.8,,,,,
2022/7/6 12:10,27.8,49.2,,,,,
2022/7/6 12:15,27.8,49.3,,,,,
2022/7/6 12:20,27.9,49.8,,,,,
2022/7/6 12:25,27.9,49.8,,,,,
2022/7/6 12:30,27.9,50.3,,,,,
2022/7/6 12:35,27.9,50.1,,,,,
2022/7/6 12:40,27.9,50.6,,,,,
2022/7/6 12:45,27.9,50.6,,,,,
2022/7/6 12:50,27.9,50.7,,,,,
2022/7/6 12:55,28,50.6,,,,,
2022/7/6 13:00,27.9,50.3,,,,,
2022/7/6 13:05,28,50.4,,,,,
2022/7/6 13:10,28.1,50.8,,,,,
2022/7/6 13:15,28,50.8,,,,,
2022/7/6 13:20,27.9,50.7,,,,,
2022/7/6 13:25,28,50.7,,,,,
2022/7/6 13:30,28,51.1,,,,,
2022/7/6 13:35,28.1,51.3,,,,,
2022/7/6 13:40,28.1,51,,,,,
2022/7/6 13:45,28.1,50.9,,,,,
2022/7/6 13:50,28,51.1,,,,,
2022/7/6 13:55,28.1,51.9,,,,,
2022/7/6 14:00,28.1,51.5,,,,,
2022/7/6 14:05,28.1,51.6,,,,,
2022/7/6 14:10,28.1,51.6,,,,,
2022/7/6 14:15,28.1,51.5,,,,,
2022/7/6 14:20,28.1,51.6,,,,,
2022/7/6 14:25,28.1,52.1,,,,,
2022/7/6 14:30,28.3,52.2,,,,,
2022/7/6 14:35,28.2,52.5,,,,,
2022/7/6 14:40,28.1,52.7,,,,,
2022/7/6 14:45,28.3,53,,,,,
2022/7/6 14:50,28.3,52.5,,,,,
2022/7/6 14:55,28.1,53.2,,,,,
2022/7/6 15:00,28.2,52.4,,,,,
2022/7/6 15:05,28.3,53.4,,,,,
2022/7/6 15:10,28.3,52.5,,,,,
2022/7/6 15:15,28.2,52.5,,,,,
2022/7/6 15:20,28.2,52.7,,,,,
2022/7/6 15:25,28.1,52.6,,,,,
2022/7/6 15:30,28,52.6,,,,,
2022/7/6 15:35,28.1,52.9,,,,,
2022/7/6 15:40,28.1,53.2,,,,,
2022/7/6 15:45,28.1,53,,,,,
2022/7/6 15:50,28.2,52.9,,,,,
2022/7/6 15:55,28.1,52.9,,,,,
2022/7/6 16:00,28.1,52.6,,,,,
2022/7/6 16:05,28.1,52.7,,,,,
2022/7/6 16:10,28.2,52.6,,,,,
2022/7/6 16:15,28.1,51.9,,,,,
2022/7/6 16:20,28.1,52.3,,,,,
2022/7/6 16:25,28.1,52.1,,,,,
2022/7/6 16:30,28.1,51.9,,,,,
2022/7/6 16:35,28.1,52.4,,,,,
2022/7/6 16:40,28.2,51.9,,,,,
2022/7/6 16:45,28.1,52.1,,,,,
2022/7/6 16:50,28.2,52,,,,,
2022/7/6 16:55,28.3,52.1,,,,,
2022/7/6 17:00,28.2,52,,,,,
2022/7/6 17:05,28.2,52.1,,,,,
2022/7/6 17:10,28.2,52.1,,,,,
2022/7/6 17:15,28.2,52.4,,,,,
2022/7/6 17:20,28.2,52.1,,,,,
2022/7/6 17:25,28.2,52.2,,,,,
2022/7/6 17:30,28.3,53.1,,,,,
2022/7/6 17:35,28.3,53.3,,,,,
2022/7/6 17:40,28.3,53.1,,,,,
2022/7/6 17:45,28.3,53.5,,,,,
2022/7/6 17:50,28.3,53.6,,,,,
2022/7/6 17:55,28.3,52.8,,,,,
2022/7/6 18:00,28.3,53.2,,,,,
2022/7/6 18:05,28.4,53,,,,,
2022/7/6 18:10,28.4,52.7,,,,,
2022/7/6 18:15,28.3,52.8,,,,,
2022/7/6 18:20,28.4,52.6,,,,,
2022/7/6 18:25,28.4,52.6,,,,,
2022/7/6 18:30,28.3,52.2,,,,,
2022/7/6 18:35,28.3,52.1,,,,,
2022/7/6 18:40,28.3,52.1,,,,,
2022/7/6 18:45,28.2,51.6,,,,,
2022/7/6 18:50,28.2,51.6,,,,,
2022/7/6 18:55,28.3,51.4,,,,,
2022/7/6 19:00,28.3,51.6,,,,,
2022/7/6 19:05,28.5,52,,,,,
2022/7/6 19:10,28.3,51.7,,,,,
2022/7/6 19:15,28.3,52,,,,,
2022/7/6 19:20,28.4,52.9,,,,,
2022/7/6 19:25,28.4,53.3,,,,,
2022/7/6 19:30,28.4,53.4,,,,,
2022/7/6 19:35,28.4,53.4,,,,,
2022/7/6 19:40,28.4,53.4,,,,,
2022/7/6 19:45,28.4,53.5,,,,,
2022/7/6 19:50,28.3,52.9,,,,,
2022/7/6 19:55,28.3,52,,,,,
2022/7/6 20:00,28.2,51.6,,,,,
2022/7/6 20:05,28.4,52.1,,,,,
2022/7/6 20:10,28.3,51.9,,,,,
2022/7/6 20:15,28.4,51.4,,,,,
2022/7/6 20:20,28.3,52,,,,,
2022/7/6 20:25,28.3,51.5,,,,,
2022/7/6 20:30,28.3,51.8,,,,,
2022/7/6 20:35,28.4,51,,,,,
2022/7/6 20:40,28.3,50.6,,,,,
2022/7/6 20:45,28.3,51,,,,,
2022/7/6 20:50,28.3,50.4,,,,,
2022/7/6 20:55,28.2,50.4,,,,,
2022/7/6 21:00,28.2,49.4,,,,,
2022/7/6 21:05,28.2,48.7,,,,,
2022/7/6 21:10,28.2,49.1,,,,,
2022/7/6 21:15,28.2,49.1,,,,,
2022/7/6 21:20,28.2,48.9,,,,,
2022/7/6 21:25,28.1,48.5,,,,,
2022/7/6 21:30,27.8,50.4,,,,,
2022/7/7 14:05,27.3,62.3,,,,,
2022/7/7 14:10,27.4,64.8,,,,,
2022/7/7 14:15,27.4,63.9,,,,,
2022/7/7 14:20,27.4,63.8,,,,,
2022/7/7 14:25,27.4,65.1,,,,,
2022/7/7 14:30,27.3,67.3,,,,,
2022/7/7 14:05,27.4,65.3,,,,,
2022/7/7 14:10,27.6,68.2,,,,,
2022/7/7 14:15,27.6,69.4,,,,,
2022/7/7 14:20,27.6,68.5,,,,,
2022/7/7 14:25,27.8,70.5,,,,,
2022/7/7 14:30,27.9,71.6,,,,,
2022/7/7 14:05,27.7,71.8,,,,,
2022/7/7 14:10,27.9,72.1,,,,,
2022/7/7 14:15,27.8,71.1,,,,,
2022/7/7 14:20,27.7,70.5,,,,,
2022/7/7 14:25,27.8,70.1,,,,,
2022/7/7 14:30,27.7,67.5,,,,,
2022/7/7 14:05,27.7,67.9,,,,,
2022/7/7 14:10,27.8,70.6,,,,,
2022/7/7 14:15,27.9,71.5,,,,,
2022/7/7 14:20,27.9,69.8,,,,,
2022/7/7 14:25,27.8,70.6,,,,,
2022/7/7 14:30,27.7,69.2,,,,,
2022/7/7 14:05,27.8,69.4,,,,,
2022/7/7 14:10,27.7,67.6,,,,,
2022/7/7 14:15,27.7,68.8,,,,,
2022/7/7 14:20,27.7,70.2,,,,,
2022/7/7 14:25,27.8,70.8,,,,,
2022/7/7 14:30,27.8,70.8,,,,,
2022/7/7 14:05,27.7,68.5,,,,,
2022/7/7 14:10,27.7,70,,,,,
2022/7/7 14:15,27.7,67.8,,,,,
2022/7/7 14:20,27.7,66.7,,,,,
2022/7/7 14:25,27.7,68.5,,,,,
2022/7/7 14:30,27.7,68.1,,,,,
2022/7/7 14:05,27.8,68,,,,,
2022/7/7 14:10,27.8,69.6,,,,,
2022/7/7 14:15,27.9,69.5,,,,,
2022/7/7 14:20,27.9,69.1,,,,,
2022/7/7 14:25,27.9,69.6,,,,,
2022/7/7 14:30,27.9,70.6,,,,,
2022/7/7 14:35,27.9,71.6,,,,,
2022/7/7 14:40,28,71.7,,,,,
2022/7/7 14:45,28,69.4,,,,,
2022/7/7 14:50,27.9,70,,,,,
2022/7/7 14:55,27.9,68.5,,,,,
2022/7/7 15:00,27.9,69.6,,,,,
2022/7/7 15:05,27.9,70.3,,,,,
2022/7/7 15:10,27.8,67.8,,,,,
2022/7/7 15:15,27.9,69.2,,,,,
2022/7/7 15:20,27.8,67.7,,,,,
2022/7/7 15:25,27.8,67.7,,,,,
2022/7/7 15:30,27.7,64,,,,,
2022/7/7 15:35,27.7,64.4,,,,,
2022/7/7 15:40,27.7,64.6,,,,,
2022/7/7 15:45,27.8,65.7,,,,,
2022/7/7 15:50,27.8,63.8,,,,,
2022/7/7 15:55,27.8,65.6,,,,,
2022/7/7 16:00,27.8,66.4,,,,,
2022/7/7 16:05,27.8,65,,,,,
2022/7/7 16:10,27.8,64.9,,,,,
2022/7/7 16:15,27.8,63.5,,,,,
2022/7/7 16:20,27.8,65.1,,,,,
2022/7/7 16:25,27.8,64.5,,,,,
2022/7/7 16:30,27.8,64,,,,,
2022/7/7 16:35,27.6,63.1,,,,,
2022/7/7 16:40,27.7,63.3,,,,,
2022/7/7 16:45,27.7,60.9,,,,,
2022/7/7 16:50,27.7,61.8,,,,,
2022/7/7 16:55,27.6,58.5,,,,,
2022/7/7 17:00,27.6,59.6,,,,,
2022/7/7 17:05,27.7,58.8,,,,,
2022/7/7 17:10,27.6,58.5,,,,,
2022/7/7 17:15,27.6,56.8,,,,,
2022/7/7 17:20,27.6,56.4,,,,,
2022/7/7 17:25,27.6,55.6,,,,,
2022/7/7 17:30,27.7,54.8,,,,,
2022/7/7 17:35,27.7,55.1,,,,,
2022/7/7 17:40,27.8,55.1,,,,,
2022/7/7 17:45,27.6,55.7,,,,,
2022/7/7 17:50,27.8,55.9,,,,,
2022/7/7 17:55,27.7,55.5,,,,,
2022/7/7 18:00,27.8,56.2,,,,,
2022/7/7 18:05,27.7,57.7,,,,,
2022/7/7 18:10,27.7,59.4,,,,,
2022/7/7 18:15,27.7,59.2,,,,,
2022/7/7 18:20,27.7,57.9,,,,,
2022/7/7 18:25,27.7,58.8,,,,,
2022/7/7 18:30,27.7,59.8,,,,,
2022/7/7 18:35,27.8,59.2,,,,,
2022/7/7 18:40,27.7,57.8,,,,,
2022/7/7 18:45,27.7,58.3,,,,,
2022/7/7 18:50,27.7,58.9,,,,,
2022/7/7 18:55,27.8,60,,,,,
2022/7/7 19:00,27.7,60.9,,,,,
2022/7/7 19:05,27.8,61.8,,,,,
2022/7/7 19:10,27.8,62.4,,,,,
2022/7/7 19:15,27.9,63.3,,,,,
2022/7/7 19:20,27.8,63.9,,,,,
2022/7/7 19:25,27.8,64.3,,,,,
2022/7/7 19:30,27.8,64.5,,,,,
2022/7/7 19:35,27.8,65.3,,,,,
2022/7/7 19:40,27.9,65.8,,,,,
2022/7/7 19:45,27.8,66.4,,,,,
2022/7/7 19:50,27.8,66.1,,,,,
2022/7/7 19:55,27.9,66.5,,,,,
2022/7/7 20:00,27.8,66.7,,,,,
2022/7/7 20:05,27.9,67.1,,,,,
2022/7/7 20:10,27.9,67.7,,,,,
2022/7/7 20:15,27.8,64.2,,,,,
2022/7/7 20:20,27.7,63.3,,,,,
2022/7/7 20:25,27.7,63.2,,,,,
2022/7/7 20:30,27.7,63.2,,,,,
2022/7/7 20:35,27.8,63,,,,,
2022/7/7 20:40,27.8,61.8,,,,,
2022/7/7 20:45,27.7,61.7,,,,,
2022/7/7 20:50,27.7,60.9,,,,,
2022/7/7 20:55,27.7,59.9,,,,,
2022/7/7 21:00,27.6,59.7,,,,,
2022/7/7 21:05,27.7,58,,,,,
2022/7/7 21:10,27.7,59.8,,,,,
2022/7/7 21:15,27.6,57,,,,,
2022/7/7 21:20,27.6,56.5,,,,,
2022/7/7 21:25,27.6,55.9,,,,,
2022/7/7 21:30,27.6,56.2,,,,,
2022/7/7 21:35,27.5,54.8,,,,,
2022/7/7 21:40,27.5,54.6,,,,,
2022/7/7 21:45,27.4,54.3,,,,,
2022/7/7 21:50,27.5,53.8,,,,,
2022/7/7 21:55,27.4,53,,,,,
2022/7/7 22:00,27.4,52.9,,,,,
2022/7/7 22:05,27.4,54.5,,,,,
2022/7/7 22:10,27.4,54.5,,,,,
2022/7/8 9:38,28.1,72.2,,,,,
2022/7/8 9:43,28.3,70.6,,,,,
2022/7/8 9:48,28.1,70.3,,,,,
2022/7/8 9:53,28.1,71.4,,,,,
2022/7/8 9:58,28.1,69.9,,,,,
2022/7/8 10:03,28.2,71.7,,,,,
2022/7/8 10:08,28.2,71.3,,,,,
2022/7/8 10:13,28.2,70.6,,,,,
2022/7/8 10:18,28.1,68.1,,,,,
2022/7/8 10:23,28.2,70.7,,,,,
2022/7/8 10:28,28.1,69.9,,,,,
2022/7/8 10:33,28.1,69.3,,,,,
2022/7/8 10:38,28.2,69.8,,,,,
2022/7/8 10:43,28.4,71.6,,,,,
2022/7/8 10:48,28.3,71,,,,,
2022/7/8 10:53,28.3,69.4,,,,,
2022/7/8 10:58,28.2,70.7,,,,,
2022/7/8 11:03,28.3,70.9,,,,,
2022/7/8 11:08,28.4,71.6,,,,,
2022/7/8 11:13,28.4,70.6,,,,,
2022/7/8 11:18,28.5,71.2,,,,,
2022/7/8 11:23,28.4,71.2,,,,,
2022/7/8 11:28,28.3,70.8,,,,,
2022/7/8 11:33,28.3,69.1,,,,,
2022/7/8 11:38,28.3,67.8,,,,,
2022/7/8 11:43,28.3,69.4,,,,,
2022/7/8 11:48,28.5,69.6,,,,,
2022/7/8 11:53,28.3,67.3,,,,,
2022/7/8 11:58,28.3,68.9,,,,,
2022/7/8 12:03,28.5,70,,,,,
2022/7/8 12:08,28.6,70.1,,,,,
2022/7/8 12:13,28.6,71.2,,,,,
2022/7/8 12:18,28.7,71.8,,,,,
2022/7/8 12:23,28.7,71.5,,,,,
2022/7/8 12:28,28.8,71.7,,,,,
2022/7/8 12:33,28.6,70.9,,,,,
2022/7/8 12:38,28.8,71.4,,,,,
2022/7/8 12:43,28.7,70.9,,,,,
2022/7/8 12:48,28.8,71.3,,,,,
2022/7/8 12:53,28.8,71.2,,,,,
2022/7/8 12:58,28.9,71.2,,,,,
2022/7/8 13:03,28.7,71.4,,,,,
2022/7/8 13:08,28.8,71.4,,,,,
2022/7/8 13:13,28.8,71.3,,,,,
2022/7/8 13:18,28.9,71.1,,,,,
2022/7/8 13:23,28.9,70.9,,,,,
2022/7/8 13:28,28.8,70.8,,,,,
2022/7/8 13:33,28.8,70.6,,,,,
2022/7/8 13:38,28.8,70.7,,,,,
2022/7/8 13:43,28.9,70.4,,,,,
2022/7/8 13:48,28.9,70.5,,,,,
2022/7/8 13:53,29,70.2,,,,,
2022/7/8 13:58,28.9,70.1,,,,,
2022/7/8 14:03,28.9,70.1,,,,,
2022/7/8 14:08,28.9,68,,,,,
2022/7/8 14:13,28.8,68.7,,,,,
2022/7/8 14:18,28.8,67.5,,,,,
2022/7/8 14:23,28.8,66,,,,,
2022/7/8 14:28,28.8,67,,,,,
2022/7/8 14:33,28.7,65.6,,,,,
2022/7/8 14:38,28.8,66.4,,,,,
2022/7/8 14:43,28.8,67.3,,,,,
2022/7/8 14:48,28.8,67,,,,,
2022/7/8 14:53,28.7,67.2,,,,,
2022/7/8 14:58,28.8,67,,,,,
2022/7/8 15:03,28.9,66.8,,,,,
2022/7/8 15:08,28.8,64.2,,,,,
2022/7/8 15:13,28.6,64.1,,,,,
2022/7/8 15:18,28.6,63.4,,,,,
2022/7/8 15:23,28.5,64.5,,,,,
2022/7/8 15:28,28.6,63.1,,,,,
2022/7/8 15:33,28.5,63.5,,,,,
2022/7/8 15:38,28.2,61,,,,,
2022/7/8 15:43,28.3,63.3,,,,,
2022/7/8 15:48,28.3,63.4,,,,,
2022/7/8 15:53,28.3,62.4,,,,,
2022/7/8 15:58,28.4,62.3,,,,,
2022/7/8 16:03,28.4,62.7,,,,,
2022/7/8 16:08,28.3,62.3,,,,,
2022/7/8 16:13,28.4,62.1,,,,,
2022/7/8 16:18,28.2,60.8,,,,,
2022/7/8 16:23,28.1,58.6,,,,,
2022/7/8 16:28,28.1,58.9,,,,,
2022/7/8 16:33,28.1,57.9,,,,,
2022/7/8 16:38,28,57.3,,,,,
2022/7/8 16:43,27.9,57.9,,,,,
2022/7/8 16:48,27.9,55.8,,,,,
2022/7/8 16:53,27.5,56.1,,,,,
2022/7/8 16:58,27.7,55.5,,,,,
2022/7/8 17:03,27.9,54.8,,,,,
2022/7/8 17:08,27.8,54.4,,,,,
2022/7/8 17:13,27.8,54.9,,,,,
2022/7/8 17:18,27.9,54.7,,,,,
2022/7/8 17:23,27.6,54.1,,,,,
2022/7/8 17:28,27.7,54,,,,,
2022/7/8 17:33,27.8,54.5,,,,,
2022/7/8 17:38,27.9,53.4,,,,,
2022/7/8 17:43,27.8,52.7,,,,,
2022/7/8 17:48,27.7,53,,,,,
2022/7/8 17:53,27.8,52.3,,,,,
2022/7/8 17:58,27.8,51.2,,,,,
2022/7/8 18:03,27.8,51,,,,,
2022/7/8 18:08,27.9,50.8,,,,,
2022/7/8 18:13,27.9,50.6,,,,,
2022/7/8 18:18,27.9,51.1,,,,,
2022/7/8 18:23,28,50.8,,,,,
2022/7/8 18:28,27.9,50.8,,,,,
2022/7/8 18:33,27.9,50.8,,,,,
2022/7/8 18:38,27.9,50.9,,,,,
2022/7/8 18:43,27.9,50.9,,,,,
2022/7/8 18:48,27.9,50.7,,,,,
2022/7/8 18:53,27.8,51,,,,,
2022/7/8 18:58,27.9,51.8,,,,,
2022/7/8 19:03,27.9,51.2,,,,,
2022/7/8 19:08,28,52,,,,,
2022/7/8 19:13,28,53.2,,,,,
2022/7/8 19:18,28.1,54,,,,,
2022/7/8 19:23,28.1,54.4,,,,,
2022/7/8 19:28,28.1,54.7,,,,,
2022/7/8 19:33,28.1,54.7,,,,,
2022/7/8 19:38,28.1,55.2,,,,,
2022/7/8 19:43,28.1,55.7,,,,,
2022/7/8 19:48,28.1,56.1,,,,,
2022/7/8 19:53,28.1,56.3,,,,,
2022/7/8 19:58,28,56.5,,,,,
2022/7/8 20:03,28,55.7,,,,,
2022/7/8 20:08,28.1,55.3,,,,,
2022/7/8 20:13,28,54.5,,,,,
2022/7/8 20:18,27.9,54.3,,,,,
2022/7/8 20:23,27.9,54,,,,,
2022/7/8 20:28,27.8,53.3,,,,,
2022/7/8 20:33,27.8,52.7,,,,,
2022/7/8 20:38,27.8,52.2,,,,,
2022/7/8 20:43,27.8,52.2,,,,,
2022/7/8 20:48,27.8,54.1,,,,,
2022/7/8 20:53,27.9,53.5,,,,,
2022/7/8 20:58,27.8,53.5,,,,,
2022/7/8 21:03,27.9,52.6,,,,,
2022/7/8 21:08,27.9,52.7,,,,,
2022/7/8 21:13,28,52.7,,,,,
2022/7/8 21:18,28,53.3,,,,,
2022/7/8 21:23,28,53.8,,,,,
2022/7/8 21:28,28.1,54.4,,,,,
2022/7/8 21:33,28.1,55.7,,,,,
2022/7/8 21:38,28,55.5,,,,,
2022/7/8 21:43,28.1,55.9,,,,,
2022/7/8 21:48,28.2,59.7,,,,,
2022/7/9 9:42,28.1,61,,,,,
2022/7/9 9:47,28.2,61.9,,,,,
2022/7/9 9:52,28.2,62.5,,,,,
2022/7/9 9:57,28.2,62.4,,,,,
2022/7/9 10:02,28.4,62.5,,,,,
2022/7/9 10:07,28.3,63.2,,,,,
2022/7/9 10:12,28.3,63.4,,,,,
2022/7/9 10:17,28.4,63.4,,,,,
2022/7/9 10:22,28.4,64.9,,,,,
2022/7/9 10:27,28.4,64.8,,,,,
2022/7/9 10:32,28.4,65.2,,,,,
2022/7/9 10:37,28.5,64.1,,,,,
2022/7/9 10:42,28.4,64.9,,,,,
2022/7/9 10:47,28.5,65.2,,,,,
2022/7/9 10:52,28.5,65.5,,,,,
2022/7/9 10:57,28.6,66.5,,,,,
2022/7/9 11:02,28.7,65.5,,,,,
2022/7/9 11:07,28.5,63.7,,,,,
2022/7/9 11:12,28.5,66,,,,,
2022/7/9 11:17,28.5,65.9,,,,,
2022/7/9 11:22,28.5,65.8,,,,,
2022/7/9 11:27,28.6,66.1,,,,,
2022/7/9 11:32,28.6,65.3,,,,,
2022/7/9 11:37,28.6,66.7,,,,,
2022/7/9 11:42,28.6,67.1,,,,,
2022/7/9 11:47,28.6,64.5,,,,,
2022/7/9 11:52,28.7,67,,,,,
2022/7/9 11:57,28.7,66.8,,,,,
2022/7/9 12:02,28.7,67.6,,,,,
2022/7/9 12:07,28.7,67.6,,,,,
2022/7/9 12:12,28.8,67.8,,,,,
2022/7/9 12:17,28.8,68.2,,,,,
2022/7/9 12:22,28.8,67.5,,,,,
2022/7/9 12:27,28.9,67.9,,,,,
2022/7/9 12:32,28.7,67.8,,,,,
2022/7/9 12:37,28.9,68,,,,,
2022/7/9 12:42,28.9,67.1,,,,,
2022/7/9 12:47,28.8,67.5,,,,,
2022/7/9 12:52,28.8,67.9,,,,,
2022/7/9 12:57,28.9,67.7,,,,,
2022/7/9 13:02,29,67.8,,,,,
2022/7/9 13:07,28.9,67.1,,,,,
2022/7/9 13:12,28.9,67.4,,,,,
2022/7/9 13:17,29,67.6,,,,,
2022/7/9 13:22,28.9,67.6,,,,,
2022/7/9 13:27,28.9,67.9,,,,,
2022/7/9 13:32,29,67.7,,,,,
2022/7/9 13:37,29.1,67.6,,,,,
2022/7/9 13:42,29,68.3,,,,,
2022/7/9 13:47,28.9,68.5,,,,,
2022/7/9 13:52,29.1,67.6,,,,,
2022/7/9 13:57,29,67.7,,,,,
2022/7/9 14:02,29.1,67.8,,,,,
2022/7/9 14:07,29,66,,,,,
2022/7/9 14:12,29,65.6,,,,,
2022/7/9 14:17,29,65.5,,,,,
2022/7/9 14:22,29.1,67,,,,,
2022/7/9 14:27,29,67.4,,,,,
2022/7/9 14:32,29.2,67.3,,,,,
2022/7/9 14:37,29.2,67.6,,,,,
2022/7/9 14:42,29.1,67.4,,,,,
2022/7/9 14:47,29.2,67,,,,,
2022/7/9 14:52,29.1,66.6,,,,,
2022/7/9 14:57,29.2,66.8,,,,,
2022/7/9 15:02,29.1,66.7,,,,,
2022/7/9 15:07,29.2,67,,,,,
2022/7/9 15:12,29.1,65.8,,,,,
2022/7/9 15:17,29.2,66.5,,,,,
2022/7/9 15:22,29.1,66.7,,,,,
2022/7/9 15:27,29.2,66.2,,,,,
2022/7/9 15:32,29.2,66.3,,,,,
2022/7/9 15:37,29.2,66.3,,,,,
2022/7/9 15:42,29.1,66.4,,,,,
2022/7/9 15:47,29.2,66.3,,,,,
2022/7/9 15:52,29.1,65.7,,,,,
2022/7/9 15:57,29.2,67,,,,,
2022/7/9 16:02,29.3,67.6,,,,,
2022/7/9 16:07,29.1,67.4,,,,,
2022/7/9 16:12,29.2,66.9,,,,,
2022/7/9 16:17,29.2,65.1,,,,,
2022/7/9 16:22,29.1,65.3,,,,,
2022/7/9 16:27,29.2,65.7,,,,,
2022/7/9 16:32,29.1,66,,,,,
2022/7/9 16:37,29.1,63.6,,,,,
2022/7/9 16:42,29.1,63.9,,,,,
2022/7/9 16:47,29.1,63.1,,,,,
2022/7/9 16:52,29.1,64.2,,,,,
2022/7/9 16:57,28.9,62.9,,,,,
2022/7/9 17:02,28.9,61.9,,,,,
2022/7/9 17:07,28.9,62.6,,,,,
2022/7/9 17:12,28.8,64,,,,,
2022/7/9 17:17,28.9,62.6,,,,,
2022/7/9 17:22,29,62.1,,,,,
2022/7/9 17:27,29,62.3,,,,,
2022/7/9 17:32,28.9,61.7,,,,,
2022/7/9 17:37,28.9,60.2,,,,,
2022/7/9 17:42,28.8,60.9,,,,,
2022/7/9 17:47,28.9,60.3,,,,,
2022/7/9 17:52,28.8,60.5,,,,,
2022/7/9 17:57,28.7,59.4,,,,,
2022/7/9 18:02,28.7,57.7,,,,,
2022/7/9 18:07,28.7,56.4,,,,,
2022/7/9 18:12,28.7,56.7,,,,,
2022/7/9 18:17,28.7,58.7,,,,,
2022/7/9 18:22,28.8,59,,,,,
2022/7/9 18:27,28.9,59.3,,,,,
2022/7/9 18:32,28.9,59.3,,,,,
2022/7/9 18:37,28.8,59.4,,,,,
2022/7/9 18:42,28.8,59.2,,,,,
2022/7/9 18:47,28.8,61.1,,,,,
2022/7/9 18:52,28.7,61,,,,,
2022/7/9 18:57,28.8,60.4,,,,,
2022/7/9 19:02,28.7,59.5,,,,,
2022/7/9 19:07,28.7,60.7,,,,,
2022/7/9 19:12,28.8,58.3,,,,,
2022/7/9 19:17,28.7,56.9,,,,,
2022/7/9 19:22,28.7,56,,,,,
2022/7/9 19:27,28.7,55.4,,,,,
2022/7/9 19:32,28.7,54.8,,,,,
2022/7/9 19:37,28.7,54.2,,,,,
2022/7/9 19:42,28.6,54.1,,,,,
2022/7/9 19:47,28.5,52.1,,,,,
2022/7/9 19:52,28.2,51.4,,,,,
2022/7/9 19:57,28.2,51.3,,,,,
2022/7/9 20:02,28.2,51.1,,,,,
2022/7/9 20:07,28.2,51.5,,,,,
2022/7/9 20:12,28.1,51,,,,,
2022/7/9 20:17,28.2,52.1,,,,,
2022/7/9 20:22,28.1,51.3,,,,,
2022/7/9 20:27,28.2,51.2,,,,,
2022/7/9 20:32,28.1,50.9,,,,,
2022/7/9 20:37,28.1,50.5,,,,,
2022/7/9 20:42,28,50.2,,,,,
2022/7/9 20:47,28.1,51.1,,,,,
2022/7/9 20:52,28.1,50,,,,,
2022/7/9 20:57,28,50.5,,,,,
2022/7/9 21:02,28.2,51.5,,,,,
2022/7/9 21:07,28.3,49.1,,,,,
2022/7/9 21:12,28.3,48.9,,,,,
2022/7/9 21:17,28.5,49,,,,,
2022/7/9 21:22,28.4,49.1,,,,,
2022/7/9 21:27,28.4,49.1,,,,,
2022/7/9 21:32,28.4,48.6,,,,,
2022/7/9 21:37,28.4,48.6,,,,,
2022/7/9 21:42,28.4,48.2,,,,,
2022/7/9 21:47,28.4,47.7,,,,,
2022/7/9 21:52,28.5,48.2,,,,,
