Date&Time,Temperature(C),Huminity(%),Comfortable Temperature,Max Acceptable Temperature,Min Acceptable Temperature
2022/7/12 23:13,28.8,78.1,28.304,31.304,25.304
2022/7/12 23:18,28.7,77.9,28.271,31.271,25.271
2022/7/12 23:23,28.8,77.6,28.304,31.304,25.304
2022/7/12 23:28,28.7,77.7,28.271,31.271,25.271
2022/7/12 23:33,28.7,77.5,28.271,31.271,25.271
2022/7/14 9:03,38.5,54.2,31.505,34.505,28.505
2022/7/14 9:08,38.2,53.4,31.406,34.406,28.406
2022/7/14 9:13,37.4,54.5,31.142,34.142,28.142
2022/7/14 9:18,38.2,54.5,31.406,34.406,28.406
2022/7/14 9:23,38.9,53.1,31.637,34.637,28.637
2022/7/14 9:28,39.1,51.9,31.703,34.703,28.703
2022/7/14 9:33,38.7,51.8,31.571,34.571,28.571
2022/7/14 9:38,39.2,52.4,31.736,34.736,28.736
2022/7/14 9:43,39.5,50.6,31.835,34.835,28.835
2022/7/14 9:48,38.7,51.8,31.571,34.571,28.571
2022/7/14 9:53,38.8,52.2,31.604,34.604,28.604
2022/7/14 9:58,38.9,51.7,31.637,34.637,28.637
2022/7/14 10:03,39.7,50.5,31.901,34.901,28.901
2022/7/14 10:08,39.8,50.5,31.934,34.934,28.934
2022/7/14 10:13,40.4,49.7,32.132,35.132,29.132
2022/7/14 10:18,39.7,49.6,31.901,34.901,28.901
2022/7/14 10:23,40.1,49.5,32.033,35.033,29.033
2022/7/14 10:28,40,49.6,32,35,29
2022/7/14 10:33,40,49.2,32,35,29
2022/7/14 10:38,39.5,49.4,31.835,34.835,28.835
2022/7/14 10:43,40.5,48.9,32.165,35.165,29.165
2022/7/14 10:48,41,46.7,32.33,35.33,29.33
2022/7/14 10:53,41.1,46.5,32.363,35.363,29.363
2022/7/14 10:58,40.1,47,32.033,35.033,29.033
2022/7/14 11:03,39.6,46.9,31.868,34.868,28.868
2022/7/14 11:08,39,48.5,31.67,34.67,28.67
2022/7/14 11:13,39.8,47.8,31.934,34.934,28.934
2022/7/14 11:18,40.7,46.3,32.231,35.231,29.231
2022/7/14 11:23,41.5,45,32.495,35.495,29.495
2022/7/14 11:28,41.2,43.9,32.396,35.396,29.396
2022/7/14 11:33,40.2,46.9,32.066,35.066,29.066
2022/7/14 11:38,41,45.9,32.33,35.33,29.33
2022/7/14 11:43,41.6,44,32.528,35.528,29.528
2022/7/14 11:48,41.4,42.8,32.462,35.462,29.462
2022/7/14 11:53,41.4,41.9,32.462,35.462,29.462
2022/7/14 11:58,41.5,42.2,32.495,35.495,29.495
2022/7/15 0:03,41.2,41.8,32.396,35.396,29.396
2022/7/15 0:08,41.8,42.3,32.594,35.594,29.594
2022/7/15 0:13,41.7,40.7,32.561,35.561,29.561
2022/7/15 0:18,42.1,40.5,32.693,35.693,29.693
2022/7/15 0:23,41.9,40.7,32.627,35.627,29.627
2022/7/15 0:28,42.4,40,32.792,35.792,29.792
2022/7/15 0:33,42.4,39.3,32.792,35.792,29.792
2022/7/15 0:38,42.1,39.4,32.693,35.693,29.693
2022/7/15 0:43,41.4,41,32.462,35.462,29.462
2022/7/15 0:48,42.4,40.2,32.792,35.792,29.792
2022/7/15 0:53,41.4,39.5,32.462,35.462,29.462
2022/7/15 0:58,40.7,41.2,32.231,35.231,29.231
2022/7/14 13:03,40.7,41.8,32.231,35.231,29.231
2022/7/14 13:08,40.5,41.1,32.165,35.165,29.165
2022/7/14 13:13,40.9,42.3,32.297,35.297,29.297
2022/7/14 13:18,41.9,40.8,32.627,35.627,29.627
2022/7/14 13:23,42.1,39.6,32.693,35.693,29.693
2022/7/14 13:28,42.2,39.3,32.726,35.726,29.726
2022/7/14 13:33,42.3,38.6,32.759,35.759,29.759
2022/7/14 13:38,43.8,37.8,33.254,36.254,30.254
2022/7/14 13:43,43.3,37.2,33.089,36.089,30.089
2022/7/14 13:48,42.4,38.2,32.792,35.792,29.792
2022/7/14 13:53,42.6,38.8,32.858,35.858,29.858
2022/7/14 13:58,43,38.1,32.99,35.99,29.99
2022/7/14 14:03,42.1,38.7,32.693,35.693,29.693
2022/7/14 14:08,42.3,39.4,32.759,35.759,29.759
2022/7/14 14:13,41.7,40.1,32.561,35.561,29.561
2022/7/14 14:18,41.6,41.4,32.528,35.528,29.528
2022/7/14 14:23,41.2,42.7,32.396,35.396,29.396
2022/7/14 14:28,40.9,43.2,32.297,35.297,29.297
2022/7/14 14:33,41,43.3,32.33,35.33,29.33
2022/7/14 14:38,41,43.4,32.33,35.33,29.33
2022/7/14 14:43,41,43.6,32.33,35.33,29.33
2022/7/14 14:48,41.3,44.4,32.429,35.429,29.429
2022/7/14 14:53,41,43.4,32.33,35.33,29.33
2022/7/14 14:58,41,43,32.33,35.33,29.33
2022/7/14 15:03,41.3,43.2,32.429,35.429,29.429
2022/7/14 15:08,39.1,47.1,31.703,34.703,28.703
2022/7/14 15:13,39.1,50.2,31.703,34.703,28.703
2022/7/14 15:18,38.8,50.7,31.604,34.604,28.604
2022/7/14 15:23,39,51,31.67,34.67,28.67
2022/7/14 15:28,38.7,51.1,31.571,34.571,28.571
2022/7/14 15:33,38.6,51.3,31.538,34.538,28.538
2022/7/14 15:38,39.3,50.2,31.769,34.769,28.769
2022/7/14 15:43,39.3,49,31.769,34.769,28.769
2022/7/14 15:48,39,50.1,31.67,34.67,28.67
2022/7/14 15:53,39.1,49.1,31.703,34.703,28.703
2022/7/14 15:58,39.2,49.1,31.736,34.736,28.736
2022/7/14 16:03,38.6,50.2,31.538,34.538,28.538
2022/7/14 16:08,38.3,51.4,31.439,34.439,28.439
2022/7/14 16:13,38.1,51.7,31.373,34.373,28.373
2022/7/14 16:18,38.1,52.1,31.373,34.373,28.373
2022/7/14 16:23,38.3,51.6,31.439,34.439,28.439
2022/7/14 16:28,37.9,51.5,31.307,34.307,28.307
2022/7/14 16:33,37.8,51.8,31.274,34.274,28.274
2022/7/14 16:38,37.9,51.8,31.307,34.307,28.307
2022/7/14 16:43,37.8,52.2,31.274,34.274,28.274
2022/7/14 16:48,37.4,52,31.142,34.142,28.142
2022/7/14 16:53,37.4,52.6,31.142,34.142,28.142
2022/7/14 16:58,37.2,52.9,31.076,34.076,28.076
2022/7/14 17:03,37.2,52.8,31.076,34.076,28.076
2022/7/14 17:08,37,53.5,31.01,34.01,28.01
2022/7/14 17:13,37,54.1,31.01,34.01,28.01
2022/7/14 17:18,36.9,54.3,30.977,33.977,27.977
2022/7/14 17:23,37,54.1,31.01,34.01,28.01
2022/7/14 17:28,37.2,53.7,31.076,34.076,28.076
2022/7/14 17:33,37,53.7,31.01,34.01,28.01
2022/7/14 17:38,36.9,54,30.977,33.977,27.977
2022/7/14 17:43,37,54,31.01,34.01,28.01
2022/7/14 17:48,36.4,54.2,30.812,33.812,27.812
2022/7/14 17:53,36.3,55.2,30.779,33.779,27.779
2022/7/14 17:58,36.5,55.1,30.845,33.845,27.845
2022/7/14 18:03,36.1,55.4,30.713,33.713,27.713
2022/7/14 18:08,35.9,56,30.647,33.647,27.647
2022/7/14 18:13,35.8,56.7,30.614,33.614,27.614
2022/7/14 18:18,35.8,57.2,30.614,33.614,27.614
2022/7/14 18:23,35.6,57.9,30.548,33.548,27.548
2022/7/14 18:28,35.4,58.8,30.482,33.482,27.482
2022/7/14 18:33,35.3,59.4,30.449,33.449,27.449
2022/7/14 18:38,35.1,60.2,30.383,33.383,27.383
2022/7/14 18:43,35.1,60.7,30.383,33.383,27.383
2022/7/14 18:48,35.1,60.7,30.383,33.383,27.383
2022/7/14 18:53,35.1,60.7,30.383,33.383,27.383
2022/7/14 18:58,35.1,61,30.383,33.383,27.383
2022/7/14 19:03,35.1,61.1,30.383,33.383,27.383
2022/7/14 19:08,35.1,61.3,30.383,33.383,27.383
2022/7/14 19:13,35.1,61.4,30.383,33.383,27.383
2022/7/14 19:18,35,61.8,30.35,33.35,27.35
2022/7/14 19:23,35.1,61.7,30.383,33.383,27.383
2022/7/14 19:28,35.1,61.8,30.383,33.383,27.383
2022/7/14 19:33,35,62.2,30.35,33.35,27.35
2022/7/14 19:38,34.9,63.3,30.317,33.317,27.317
2022/7/14 19:43,34.9,63.9,30.317,33.317,27.317
2022/7/14 19:48,34.8,64.1,30.284,33.284,27.284
2022/7/14 19:53,34.5,65.1,30.185,33.185,27.185
2022/7/14 19:58,34.4,65.7,30.152,33.152,27.152
2022/7/14 20:03,34.4,65.9,30.152,33.152,27.152
2022/7/14 20:08,34.4,65.9,30.152,33.152,27.152
2022/7/14 20:13,34.3,65.6,30.119,33.119,27.119
2022/7/14 20:18,34.3,65.8,30.119,33.119,27.119
2022/7/14 20:23,34.2,65.9,30.086,33.086,27.086
2022/7/14 20:28,34,66.7,30.02,33.02,27.02
2022/7/14 20:33,33.8,67.5,29.954,32.954,26.954
2022/7/14 20:38,33.7,68.1,29.921,32.921,26.921
2022/7/14 20:43,33.7,68.3,29.921,32.921,26.921
2022/7/14 20:48,33.6,68.4,29.888,32.888,26.888
2022/7/14 20:53,33.6,68.2,29.888,32.888,26.888
2022/7/14 20:58,33.6,68.1,29.888,32.888,26.888
2022/7/14 21:03,33.5,68.2,29.855,32.855,26.855
2022/7/14 21:08,33.4,68.1,29.822,32.822,26.822
2022/7/14 21:13,33.3,68.6,29.789,32.789,26.789
2022/7/14 21:18,33.2,68.9,29.756,32.756,26.756
2022/7/14 21:23,33.2,68.9,29.756,32.756,26.756
2022/7/14 21:28,33.1,69,29.723,32.723,26.723
2022/7/14 21:33,33.2,69.1,29.756,32.756,26.756
2022/7/14 21:38,33.1,69.3,29.723,32.723,26.723
2022/7/14 21:43,33,69.9,29.69,32.69,26.69
2022/7/14 21:48,33,70.3,29.69,32.69,26.69
2022/7/14 21:53,32.9,70.1,29.657,32.657,26.657
2022/7/14 21:58,32.8,70.1,29.624,32.624,26.624
2022/7/14 22:03,32.7,70.1,29.591,32.591,26.591
2022/7/14 22:08,32.7,70.2,29.591,32.591,26.591
2022/7/14 22:13,32.6,70.2,29.558,32.558,26.558
2022/7/14 22:18,32.5,70.7,29.525,32.525,26.525
2022/7/14 22:23,32.5,71.1,29.525,32.525,26.525
2022/7/14 22:28,32.5,71.1,29.525,32.525,26.525
2022/7/14 22:33,32.4,70.9,29.492,32.492,26.492
2022/7/14 22:38,32.5,71,29.525,32.525,26.525
2022/7/14 22:43,32.4,71.4,29.492,32.492,26.492
2022/7/14 22:48,32.3,71.8,29.459,32.459,26.459
2022/7/14 22:53,32.3,71.8,29.459,32.459,26.459
2022/7/14 22:58,32.3,72,29.459,32.459,26.459
2022/7/14 23:03,32.2,71.7,29.426,32.426,26.426
2022/7/14 23:08,32.1,71.9,29.393,32.393,26.393
2022/7/14 23:13,32,72.2,29.36,32.36,26.36
2022/7/14 23:18,31.9,72.2,29.327,32.327,26.327
2022/7/14 23:23,31.9,72.5,29.327,32.327,26.327
2022/7/14 23:28,31.8,72.8,29.294,32.294,26.294
2022/7/14 23:33,31.7,73.3,29.261,32.261,26.261
2022/7/14 23:38,31.8,73.6,29.294,32.294,26.294
2022/7/14 23:43,31.8,73.7,29.294,32.294,26.294
2022/7/14 23:48,31.8,73.8,29.294,32.294,26.294
2022/7/14 23:53,31.7,74.2,29.261,32.261,26.261
2022/7/14 23:58,31.5,74.8,29.195,32.195,26.195
2022/7/15 12:03,31.5,75,29.195,32.195,26.195
2022/7/15 12:08,31.5,75.2,29.195,32.195,26.195
2022/7/15 12:13,31.4,75.5,29.162,32.162,26.162
2022/7/15 12:18,31.3,76.1,29.129,32.129,26.129
2022/7/15 12:23,31.3,76.3,29.129,32.129,26.129
2022/7/15 12:28,31.2,76.6,29.096,32.096,26.096
2022/7/15 12:33,31.2,76.9,29.096,32.096,26.096
2022/7/15 12:38,31.1,77.3,29.063,32.063,26.063
2022/7/15 12:43,31.1,77.5,29.063,32.063,26.063
2022/7/15 12:48,31,77.7,29.03,32.03,26.03
2022/7/15 12:53,31,77.8,29.03,32.03,26.03
2022/7/15 12:58,31,78,29.03,32.03,26.03
2022/7/15 1:03,31.1,77.8,29.063,32.063,26.063
2022/7/15 1:08,31.1,77.8,29.063,32.063,26.063
2022/7/15 1:13,31,78.1,29.03,32.03,26.03
2022/7/15 1:18,30.9,78.3,28.997,31.997,25.997
2022/7/15 1:23,30.8,78.6,28.964,31.964,25.964
2022/7/15 1:28,30.8,78.6,28.964,31.964,25.964
2022/7/15 1:33,30.8,78.7,28.964,31.964,25.964
2022/7/15 1:38,30.8,78.8,28.964,31.964,25.964
2022/7/15 1:43,30.7,78.9,28.931,31.931,25.931
2022/7/15 1:48,30.7,78.9,28.931,31.931,25.931
2022/7/15 1:53,30.7,79.2,28.931,31.931,25.931
2022/7/15 1:58,30.6,79.4,28.898,31.898,25.898
2022/7/15 2:03,30.6,79.6,28.898,31.898,25.898
2022/7/15 2:08,30.5,79.9,28.865,31.865,25.865
2022/7/15 2:13,30.5,80,28.865,31.865,25.865
2022/7/15 2:18,30.6,80.1,28.898,31.898,25.898
2022/7/15 2:23,30.5,79.8,28.865,31.865,25.865
2022/7/15 2:28,30.5,79.8,28.865,31.865,25.865
2022/7/15 2:33,30.4,80.1,28.832,31.832,25.832
2022/7/15 2:38,30.4,80.3,28.832,31.832,25.832
2022/7/15 2:43,30.4,80.4,28.832,31.832,25.832
2022/7/15 2:48,30.3,80.7,28.799,31.799,25.799
2022/7/15 2:53,30.3,80.9,28.799,31.799,25.799
2022/7/15 2:58,30.3,80.7,28.799,31.799,25.799
2022/7/15 3:03,30.3,80.6,28.799,31.799,25.799
2022/7/15 3:08,30.3,80.9,28.799,31.799,25.799
2022/7/15 3:13,30.3,81,28.799,31.799,25.799
2022/7/15 3:18,30.3,80.8,28.799,31.799,25.799
2022/7/15 3:23,30.3,80.7,28.799,31.799,25.799
2022/7/15 3:28,30.4,80.3,28.832,31.832,25.832
2022/7/15 3:33,30.4,79.6,28.832,31.832,25.832
2022/7/15 3:38,30.3,79.8,28.799,31.799,25.799
2022/7/15 3:43,30.3,79.9,28.799,31.799,25.799
2022/7/15 3:48,30.3,80,28.799,31.799,25.799
2022/7/15 3:53,30.1,80.3,28.733,31.733,25.733
2022/7/15 3:58,30,81.3,28.7,31.7,25.7
2022/7/15 4:03,29.9,81.8,28.667,31.667,25.667
2022/7/15 4:08,29.8,82.4,28.634,31.634,25.634
2022/7/15 4:13,29.8,82.8,28.634,31.634,25.634
2022/7/15 4:18,29.8,82.8,28.634,31.634,25.634
2022/7/15 4:23,29.8,83,28.634,31.634,25.634
2022/7/15 4:28,29.7,83.1,28.601,31.601,25.601
2022/7/15 4:33,29.8,83.3,28.634,31.634,25.634
2022/7/15 4:38,30,82.6,28.7,31.7,25.7
2022/7/15 4:43,30.1,81.7,28.733,31.733,25.733
2022/7/15 4:48,30.1,81.1,28.733,31.733,25.733
2022/7/15 4:53,30.1,81.1,28.733,31.733,25.733
2022/7/15 4:58,30.1,80.9,28.733,31.733,25.733
2022/7/15 5:03,30.1,80.8,28.733,31.733,25.733
2022/7/15 5:08,30.1,80.9,28.733,31.733,25.733
2022/7/15 5:13,30.1,81,28.733,31.733,25.733
2022/7/15 5:18,30,80.9,28.7,31.7,25.7
2022/7/15 5:23,30,80.9,28.7,31.7,25.7
2022/7/15 5:28,30,80.9,28.7,31.7,25.7
2022/7/15 5:33,30.1,80.9,28.733,31.733,25.733
2022/7/15 5:38,30.1,80.8,28.733,31.733,25.733
2022/7/15 5:43,30.2,80.8,28.766,31.766,25.766
2022/7/15 5:48,30.3,80.5,28.799,31.799,25.799
2022/7/15 5:53,30.4,79.9,28.832,31.832,25.832
2022/7/15 5:58,30.5,79.7,28.865,31.865,25.865
2022/7/15 6:03,30.6,79.3,28.898,31.898,25.898
2022/7/15 6:08,30.5,79.6,28.865,31.865,25.865
2022/7/15 6:13,30.5,80,28.865,31.865,25.865
2022/7/15 6:18,30.6,80.1,28.898,31.898,25.898
2022/7/15 6:23,30.8,79.6,28.964,31.964,25.964
2022/7/15 6:28,31,78.9,29.03,32.03,26.03
2022/7/15 6:33,31.2,78.4,29.096,32.096,26.096
2022/7/15 6:38,31.4,77.8,29.162,32.162,26.162
2022/7/15 6:43,31.6,76.9,29.228,32.228,26.228
2022/7/15 6:48,32,75.9,29.36,32.36,26.36
2022/7/15 6:53,32.5,74.3,29.525,32.525,26.525
2022/7/15 6:58,32.9,72.9,29.657,32.657,26.657
2022/7/15 7:03,33.2,71.6,29.756,32.756,26.756
2022/7/15 7:08,33.2,71,29.756,32.756,26.756
2022/7/15 7:13,33.2,71.1,29.756,32.756,26.756
2022/7/15 7:18,33.3,71.5,29.789,32.789,26.789
2022/7/15 7:23,33.3,71.1,29.789,32.789,26.789
2022/7/15 7:28,33.5,70.5,29.855,32.855,26.855
2022/7/15 7:33,33.7,68.3,29.921,32.921,26.921
2022/7/15 7:38,34,66.5,30.02,33.02,27.02
2022/7/15 7:43,33.9,64.6,29.987,32.987,26.987
2022/7/15 7:48,33.8,64,29.954,32.954,26.954
2022/7/15 7:53,33.8,63.7,29.954,32.954,26.954
2022/7/15 7:58,33.8,63.6,29.954,32.954,26.954
2022/7/15 8:03,33.7,63.2,29.921,32.921,26.921
2022/7/15 8:08,34,63,30.02,33.02,27.02
2022/7/15 8:13,34,62.3,30.02,33.02,27.02
2022/7/15 8:18,33.9,62.4,29.987,32.987,26.987
2022/7/15 8:23,33.9,62.6,29.987,32.987,26.987
2022/7/15 8:28,34,62.2,30.02,33.02,27.02
2022/7/15 8:33,34.3,62.1,30.119,33.119,27.119
2022/7/15 8:38,35.3,60.5,30.449,33.449,27.449
2022/7/15 8:43,35.9,58.6,30.647,33.647,27.647
2022/7/15 8:48,36.7,57.4,30.911,33.911,27.911
2022/7/15 8:53,37.3,55.6,31.109,34.109,28.109
2022/7/15 8:58,37.2,54.5,31.076,34.076,28.076
2022/7/15 9:03,37.3,54.2,31.109,34.109,28.109
2022/7/15 9:08,37.9,52.4,31.307,34.307,28.307
2022/7/15 9:13,38.1,50.6,31.373,34.373,28.373
2022/7/15 9:18,38.8,50.4,31.604,34.604,28.604
2022/7/15 9:23,39.5,49,31.835,34.835,28.835
2022/7/15 9:28,38.8,47.9,31.604,34.604,28.604
2022/7/15 9:33,37.8,49,31.274,34.274,28.274
2022/7/15 9:38,38,50.1,31.34,34.34,28.34
2022/7/15 9:43,38.5,49.3,31.505,34.505,28.505
2022/7/15 9:48,38.7,49,31.571,34.571,28.571
2022/7/15 9:53,39.1,48.4,31.703,34.703,28.703
2022/7/15 9:58,40.5,46.5,32.165,35.165,29.165
2022/7/15 10:03,40.8,45.2,32.264,35.264,29.264
2022/7/15 10:08,41.4,44.4,32.462,35.462,29.462
2022/7/15 10:13,41.2,43.3,32.396,35.396,29.396
2022/7/15 10:18,41,43.5,32.33,35.33,29.33
2022/7/15 10:23,40.6,43.8,32.198,35.198,29.198
2022/7/15 10:28,40.9,43.6,32.297,35.297,29.297
2022/7/15 10:33,41.1,42.1,32.363,35.363,29.363
2022/7/15 10:38,40.2,43.2,32.066,35.066,29.066
2022/7/15 10:43,40.5,42.1,32.165,35.165,29.165
2022/7/15 10:48,39.6,42.5,31.868,34.868,28.868
2022/7/15 10:53,41.2,41.9,32.396,35.396,29.396
2022/7/15 10:58,40,42,32,35,29
2022/7/15 11:03,40.3,42.5,32.099,35.099,29.099
2022/7/15 11:08,39.9,42.6,31.967,34.967,28.967
2022/7/15 11:13,40.8,42.2,32.264,35.264,29.264
2022/7/15 11:18,41.4,40.3,32.462,35.462,29.462
2022/7/15 11:23,41.2,39.9,32.396,35.396,29.396
2022/7/15 11:28,40.7,41,32.231,35.231,29.231
2022/7/15 11:33,41,41,32.33,35.33,29.33
2022/7/15 11:38,40.9,39.8,32.297,35.297,29.297
2022/7/15 11:43,40.7,38.9,32.231,35.231,29.231
2022/7/15 11:48,41,40.2,32.33,35.33,29.33
2022/7/15 11:53,40.6,38.5,32.198,35.198,29.198
2022/7/15 11:58,40.7,39.7,32.231,35.231,29.231
2022/7/16 0:03,40.7,39.2,32.231,35.231,29.231
2022/7/16 0:08,40.4,39.1,32.132,35.132,29.132
2022/7/16 0:13,39.5,39.5,31.835,34.835,28.835
2022/7/16 0:18,40.9,39.6,32.297,35.297,29.297
2022/7/16 0:23,41.6,37.9,32.528,35.528,29.528
2022/7/16 0:28,41,37.5,32.33,35.33,29.33
2022/7/16 0:33,41.5,37.9,32.495,35.495,29.495
2022/7/16 0:38,39.6,38.6,31.868,34.868,28.868
2022/7/16 0:43,40.3,40.6,32.099,35.099,29.099
2022/7/16 0:48,40.7,39.2,32.231,35.231,29.231
2022/7/16 0:53,40.8,40.7,32.264,35.264,29.264
2022/7/16 0:58,41.4,37.2,32.462,35.462,29.462
2022/7/15 13:03,41.1,37.8,32.363,35.363,29.363
2022/7/15 13:08,41.6,37.3,32.528,35.528,29.528
2022/7/15 13:13,41.5,36.7,32.495,35.495,29.495
2022/7/15 13:18,41.6,37.6,32.528,35.528,29.528
2022/7/15 13:23,42.4,33.1,32.792,35.792,29.792
2022/7/15 13:28,43,29.8,32.99,35.99,29.99
2022/7/15 13:33,43.4,29,33.122,36.122,30.122
2022/7/15 13:38,43,28.8,32.99,35.99,29.99
2022/7/15 13:43,43.3,28.5,33.089,36.089,30.089
2022/7/15 13:48,43.2,28,33.056,36.056,30.056
2022/7/15 13:53,43.1,27.7,33.023,36.023,30.023
2022/7/15 13:58,43.2,27.6,33.056,36.056,30.056
2022/7/15 14:03,41.9,29.7,32.627,35.627,29.627
2022/7/15 14:08,42.7,31.7,32.891,35.891,29.891
2022/7/15 14:13,42.8,31.9,32.924,35.924,29.924
2022/7/15 14:18,41.7,32.6,32.561,35.561,29.561
2022/7/15 14:23,41.2,34.5,32.396,35.396,29.396
2022/7/15 14:28,40.7,36.2,32.231,35.231,29.231
2022/7/15 14:33,40.3,36.6,32.099,35.099,29.099
2022/7/15 14:38,40.9,37.4,32.297,35.297,29.297
2022/7/15 14:43,41.9,35.7,32.627,35.627,29.627
2022/7/15 14:48,41.7,34.2,32.561,35.561,29.561
2022/7/15 14:53,42.4,34.4,32.792,35.792,29.792
2022/7/15 14:58,41.6,33.6,32.528,35.528,29.528
2022/7/15 15:03,42.4,33.4,32.792,35.792,29.792
2022/7/15 15:08,41.6,33.5,32.528,35.528,29.528
2022/7/15 15:13,40.9,35.3,32.297,35.297,29.297
2022/7/15 15:18,41,34.8,32.33,35.33,29.33
2022/7/15 15:23,40.2,35.1,32.066,35.066,29.066
2022/7/15 15:28,41.2,35.5,32.396,35.396,29.396
2022/7/15 15:33,40.8,35.7,32.264,35.264,29.264
2022/7/15 15:38,39.7,36.7,31.901,34.901,28.901
2022/7/15 15:43,40.1,37.1,32.033,35.033,29.033
2022/7/15 15:48,39.9,36.3,31.967,34.967,28.967
2022/7/15 15:53,39.9,36.2,31.967,34.967,28.967
2022/7/15 15:58,40.4,35.9,32.132,35.132,29.132
2022/7/15 16:03,39.7,36.6,31.901,34.901,28.901
2022/7/15 16:08,39.5,37.7,31.835,34.835,28.835
2022/7/15 16:13,39.5,38,31.835,34.835,28.835
2022/7/15 16:18,39,38.3,31.67,34.67,28.67
2022/7/15 16:23,39.1,38.4,31.703,34.703,28.703
2022/7/15 16:28,38.9,38.2,31.637,34.637,28.637
2022/7/15 16:33,38.8,38.8,31.604,34.604,28.604
2022/7/15 16:38,38.9,38.6,31.637,34.637,28.637
2022/7/15 16:43,38.8,38.7,31.604,34.604,28.604
2022/7/15 16:48,38.3,39.4,31.439,34.439,28.439
2022/7/15 16:53,38.5,39.6,31.505,34.505,28.505
2022/7/15 16:58,38.4,39.5,31.472,34.472,28.472
2022/7/15 17:03,38.5,39.7,31.505,34.505,28.505
2022/7/15 17:08,38.7,39.7,31.571,34.571,28.571
2022/7/15 17:13,38.3,39.5,31.439,34.439,28.439
2022/7/15 17:18,38.3,39.8,31.439,34.439,28.439
2022/7/15 17:23,38.1,39.9,31.373,34.373,28.373
2022/7/15 17:28,38.3,39.7,31.439,34.439,28.439
2022/7/15 17:33,38.1,40,31.373,34.373,28.373
2022/7/15 17:38,38,40.1,31.34,34.34,28.34
2022/7/15 17:43,38.1,40.1,31.373,34.373,28.373
2022/7/15 17:48,37.9,40.5,31.307,34.307,28.307
2022/7/15 17:53,36.1,48.5,30.713,33.713,27.713
2022/7/15 17:58,35.7,52.7,30.581,33.581,27.581
2022/7/15 18:03,35.3,54.9,30.449,33.449,27.449
2022/7/15 18:08,35.1,56.1,30.383,33.383,27.383
2022/7/15 18:13,35,57.2,30.35,33.35,27.35
2022/7/15 18:18,35,57.4,30.35,33.35,27.35
2022/7/15 18:23,34.7,58.3,30.251,33.251,27.251
2022/7/15 18:28,34.6,58.7,30.218,33.218,27.218
2022/7/15 18:33,34.6,59,30.218,33.218,27.218
2022/7/15 18:38,34.5,59,30.185,33.185,27.185
2022/7/15 18:43,34.5,59.4,30.185,33.185,27.185
2022/7/15 18:48,34.4,59.9,30.152,33.152,27.152
2022/7/15 18:53,34.4,60.2,30.152,33.152,27.152
2022/7/15 18:58,34.2,60.6,30.086,33.086,27.086
2022/7/15 19:03,34.1,61.2,30.053,33.053,27.053
2022/7/15 19:08,34.1,61.5,30.053,33.053,27.053
2022/7/15 19:13,34,62,30.02,33.02,27.02
2022/7/15 19:18,33.9,62.3,29.987,32.987,26.987
2022/7/15 19:23,33.9,62.4,29.987,32.987,26.987
2022/7/15 19:28,33.9,62.2,29.987,32.987,26.987
2022/7/15 19:33,34,61.9,30.02,33.02,27.02
2022/7/15 19:38,34,61.7,30.02,33.02,27.02
2022/7/15 19:43,34.1,61.8,30.053,33.053,27.053
2022/7/15 19:48,34,62.2,30.02,33.02,27.02
2022/7/15 19:53,34,62.4,30.02,33.02,27.02
2022/7/15 19:58,33.9,62.7,29.987,32.987,26.987
2022/7/15 20:03,33.7,62.9,29.921,32.921,26.921
2022/7/15 20:08,33.7,63.3,29.921,32.921,26.921
2022/7/15 20:13,33.9,63.1,29.987,32.987,26.987
2022/7/15 20:18,34,62.2,30.02,33.02,27.02
2022/7/15 20:23,34.1,61.6,30.053,33.053,27.053
2022/7/15 20:28,34,61.2,30.02,33.02,27.02
2022/7/15 20:33,34,61.2,30.02,33.02,27.02
2022/7/15 20:38,34.1,60.9,30.053,33.053,27.053
2022/7/15 20:43,34.2,60.6,30.086,33.086,27.086
2022/7/15 20:48,34.2,60.5,30.086,33.086,27.086
2022/7/15 20:53,34.2,60.5,30.086,33.086,27.086
2022/7/15 20:58,34.1,60.6,30.053,33.053,27.053
2022/7/15 21:03,34,60.6,30.02,33.02,27.02
2022/7/15 21:08,34,60.7,30.02,33.02,27.02
2022/7/15 21:13,34,61.1,30.02,33.02,27.02
2022/7/15 21:18,33.9,61.2,29.987,32.987,26.987
2022/7/15 21:23,33.9,61.6,29.987,32.987,26.987
2022/7/15 21:28,33.9,61.5,29.987,32.987,26.987
2022/7/15 21:33,33.9,61.4,29.987,32.987,26.987
2022/7/15 21:38,33.8,61.4,29.954,32.954,26.954
2022/7/15 21:43,33.7,62.3,29.921,32.921,26.921
2022/7/15 21:48,33.6,63.8,29.888,32.888,26.888
2022/7/15 21:53,33.3,63.5,29.789,32.789,26.789
2022/7/15 21:58,33.3,63.8,29.789,32.789,26.789
2022/7/15 22:03,33.3,64.5,29.789,32.789,26.789
2022/7/15 22:08,33.3,64.8,29.789,32.789,26.789
2022/7/15 22:13,33.3,65.1,29.789,32.789,26.789
2022/7/15 22:18,33.3,65.4,29.789,32.789,26.789
2022/7/15 22:23,33.3,66,29.789,32.789,26.789
2022/7/15 22:28,33.3,66.2,29.789,32.789,26.789
2022/7/15 22:33,33.3,66.5,29.789,32.789,26.789
2022/7/15 22:38,33.2,66.9,29.756,32.756,26.756
